doc_id,neighbor,cosine_similarity,rank
BOC_1833__Book_of_Commandments_1,DC_1835__001__section_1,0.972365772382578,1
BOC_1833__Book_of_Commandments_1,BOC_1833__Book_of_Commandments_52,0.9600759192023502,2
BOC_1833__Book_of_Commandments_1,BOC_1833__Book_of_Commandments_29,0.9563892131074355,3
BOC_1833__Book_of_Commandments_1,DC_1835__027__section_29,0.955245254724238,4
BOC_1833__Book_of_Commandments_1,BOM_1830__2_Nephi_25,0.9382389879891845,5
BOC_1833__Book_of_Commandments_1,BOM_1830__Helaman_15,0.9351175015315049,6
BOC_1833__Book_of_Commandments_1,BOC_1833__Book_of_Commandments_62,0.9301940832280368,7
BOC_1833__Book_of_Commandments_1,DC_1835__031__section_33,0.9272805090144824,8
BOC_1833__Book_of_Commandments_1,DC_1835__025__section_27,0.9259019555924924,9
BOC_1833__Book_of_Commandments_1,BOM_1830__3_Nephi_21,0.9240178725823742,10
BOC_1833__Book_of_Commandments_1,BOC_1833__Book_of_Commandments_48,0.9230371339110728,11
BOC_1833__Book_of_Commandments_1,KJV__Jeremiah_19,0.9217583321118061,12
BOC_1833__Book_of_Commandments_1,BOC_1833__Book_of_Commandments_35,0.9212404825136993,13
BOC_1833__Book_of_Commandments_1,BOM_1830__1_Nephi_19,0.9166750692572362,14
BOC_1833__Book_of_Commandments_1,BOM_1830__Ether_4,0.9146332455028633,15
BOC_1833__Book_of_Commandments_1,BOM_1830__3_Nephi_27,0.9142140563147855,16
BOC_1833__Book_of_Commandments_1,BOM_1830__3_Nephi_16,0.9137490919752681,17
BOC_1833__Book_of_Commandments_1,BOC_1833__Book_of_Commandments_40,0.9120700555861855,18
BOC_1833__Book_of_Commandments_1,BOM_1830__Mosiah_3,0.9096623218928029,19
BOC_1833__Book_of_Commandments_1,BOM_1830__Helaman_14,0.9096605214329568,20
BOC_1833__Book_of_Commandments_2,DC_1835__002__sections_2-3,0.9858394910272676,1
BOC_1833__Book_of_Commandments_2,KJV__Jeremiah_34,0.8999247878659544,2
BOC_1833__Book_of_Commandments_2,BOC_1833__Book_of_Commandments_1,0.8987275889916708,3
BOC_1833__Book_of_Commandments_2,BOM_1830__Mosiah_29,0.8955674551177899,4
BOC_1833__Book_of_Commandments_2,BOM_1830__Alma_12,0.8951117827824847,5
BOC_1833__Book_of_Commandments_2,BOC_1833__Book_of_Commandments_52,0.8923605013717794,6
BOC_1833__Book_of_Commandments_2,BOM_1830__Mosiah_1,0.8913131006745519,7
BOC_1833__Book_of_Commandments_2,BOM_1830__Alma_48,0.8905850468963235,8
BOC_1833__Book_of_Commandments_2,SR-5,0.8900393860902548,9
BOC_1833__Book_of_Commandments_2,BOM_1830__Mosiah_3,0.8892261891841808,10
BOC_1833__Book_of_Commandments_2,DC_1835__031__section_33,0.8872694122192937,11
BOC_1833__Book_of_Commandments_2,SR-12,0.8864158154033098,12
BOC_1833__Book_of_Commandments_2,DC_1835__025__section_27,0.8858766809343558,13
BOC_1833__Book_of_Commandments_2,BOM_1830__Alma_24,0.8857506832870679,14
BOC_1833__Book_of_Commandments_2,BOM_1830__Alma_37,0.8849994921339063,15
BOC_1833__Book_of_Commandments_2,BOM_1830__Alma_7,0.8848297590983515,16
BOC_1833__Book_of_Commandments_2,BOC_1833__Book_of_Commandments_35,0.8841650698420785,17
BOC_1833__Book_of_Commandments_2,SR-35,0.8838229916337889,18
BOC_1833__Book_of_Commandments_2,BOM_1830__Alma_4,0.8828258165681573,19
BOC_1833__Book_of_Commandments_2,BOM_1830__Helaman_15,0.8825518431510188,20
BOC_1833__Book_of_Commandments_3,DC_1835__003__section_4,0.9846811512992139,1
BOC_1833__Book_of_Commandments_3,KJV__Isaiah_40,0.8677925458461005,2
BOC_1833__Book_of_Commandments_3,DC_1835__046__section_48,0.8669096557926115,3
BOC_1833__Book_of_Commandments_3,DC_1835__039__section_41,0.8581627173541531,4
BOC_1833__Book_of_Commandments_3,BOM_1830__Mormon_7,0.8548951126987515,5
BOC_1833__Book_of_Commandments_3,BOC_1833__Book_of_Commandments_45,0.8528225264924593,6
BOC_1833__Book_of_Commandments_3,BOC_1833__Book_of_Commandments_63,0.8525135883450433,7
BOC_1833__Book_of_Commandments_3,BOM_1830__Alma_32,0.8494470673367747,8
BOC_1833__Book_of_Commandments_3,BOM_1830__Alma_38,0.8490924025595182,9
BOC_1833__Book_of_Commandments_3,DC_1835__041__section_43,0.8489601167906579,10
BOC_1833__Book_of_Commandments_3,BOM_1830__3_Nephi_14,0.8484963117642998,11
BOC_1833__Book_of_Commandments_3,BOM_1830__Alma_41,0.8475494534903815,12
BOC_1833__Book_of_Commandments_3,KJV__Isaiah_66,0.8472210100643551,13
BOC_1833__Book_of_Commandments_3,BOC_1833__Book_of_Commandments_60,0.8469078454172031,14
BOC_1833__Book_of_Commandments_3,BOC_1833__Book_of_Commandments_65,0.8440480732957703,15
BOC_1833__Book_of_Commandments_3,BOM_1830__Helaman_7,0.8439228258804772,16
BOC_1833__Book_of_Commandments_3,BOM_1830__3_Nephi_24,0.8418095767339563,17
BOC_1833__Book_of_Commandments_3,DC_1835__036__section_38,0.84176065218598906,18
BOC_1833__Book_of_Commandments_3,BOC_1833__Book_of_Commandments_51,0.8380059158936233,19
BOC_1833__Book_of_Commandments_3,BOM_1830__Mosiah_12,0.8379856908590824,20
BOC_1833__Book_of_Commandments_4,DC_1835__004__section_5,0.9639250290277099,1
BOC_1833__Book_of_Commandments_4,BOM_1830__Ether_4,0.947035378908569,2
BOC_1833__Book_of_Commandments_4,BOM_1830__2_Nephi_33,0.9447303655819258,3
BOC_1833__Book_of_Commandments_4,BOC_1833__Book_of_Commandments_58,0.9397007624662055,4
BOC_1833__Book_of_Commandments_4,KJV__Jeremiah_33,0.9384689752618609,5
BOC_1833__Book_of_Commandments_4,DC_1835__093__section_98,0.938396672393948,6
BOC_1833__Book_of_Commandments_4,BOM_1830__3_Nephi_21,0.9353076312913687,7
BOC_1833__Book_of_Commandments_4,KJV__Ezekiel_12,0.933577981552508,8
BOC_1833__Book_of_Commandments_4,DC_1835__027__section_29,0.9325467331610676,9
BOC_1833__Book_of_Commandments_4,KJV__Ezekiel_14,0.9316015589119613,10
BOC_1833__Book_of_Commandments_4,BOC_1833__Book_of_Commandments_40,0.9315691587912035,11
BOC_1833__Book_of_Commandments_4,BOM_1830__3_Nephi_16,0.9292112674954232,12
BOC_1833__Book_of_Commandments_4,BOC_1833__Book_of_Commandments_29,0.9288296055606191,13
BOC_1833__Book_of_Commandments_4,BOC_1833__Book_of_Commandments_64,0.9283575910994766,14
BOC_1833__Book_of_Commandments_4,BOM_1830__2_Nephi_27,0.9269943047547561,15
BOC_1833__Book_of_Commandments_4,DC_1835__105__sections_120-121-122-123-124,0.9268647701657889,16
BOC_1833__Book_of_Commandments_4,BOM_1830__Mosiah_3,0.9263650490993871,17
BOC_1833__Book_of_Commandments_4,BOC_1833__Book_of_Commandments_37,0.9261959443707672,18
BOC_1833__Book_of_Commandments_4,KJV__Isaiah_44,0.9259957506373818,19
BOC_1833__Book_of_Commandments_4,KJV__Ezekiel_20,0.9247191842846959,20
BOC_1833__Book_of_Commandments_5,DC_1835__005__section_6,0.9719345949736029,1
BOC_1833__Book_of_Commandments_5,DC_1835__004__section_5,0.9486675851165782,2
BOC_1833__Book_of_Commandments_5,BOC_1833__Book_of_Commandments_10,0.9479906136568028,3
BOC_1833__Book_of_Commandments_5,DC_1835__090__section_95,0.94733572771939345,4
BOC_1833__Book_of_Commandments_5,DC_1835__036__section_38,0.9462086333231255,5
BOC_1833__Book_of_Commandments_5,DC_1835__103__sections_108-109-110-111-112,0.9450607703398779,6
BOC_1833__Book_of_Commandments_5,DC_1835__085__section_90,0.9428346245438811,7
BOC_1833__Book_of_Commandments_5,DC_1835__016__section_18,0.942176710192324,8
BOC_1833__Book_of_Commandments_5,DC_1835__017__section_19,0.942176710192324,9
BOC_1833__Book_of_Commandments_5,DC_1835__099__section_104,0.9420649810272349,10
BOC_1833__Book_of_Commandments_5,DC_1835__075__sections_77-78,0.9414372334795023,11
BOC_1833__Book_of_Commandments_5,DC_1835__098__section_103,0.9412133722726684,12
BOC_1833__Book_of_Commandments_5,BOC_1833__Book_of_Commandments_15,0.9379228047693199,13
BOC_1833__Book_of_Commandments_5,DC_1835__079__section_82,0.9373871627855741,14
BOC_1833__Book_of_Commandments_5,BOC_1833__Book_of_Commandments_40,0.9362802228270142,15
BOC_1833__Book_of_Commandments_5,BOC_1833__Book_of_Commandments_16,0.9345500890166005,16
BOC_1833__Book_of_Commandments_5,BOC_1833__Book_of_Commandments_41,0.9329563904054675,17
BOC_1833__Book_of_Commandments_5,BOC_1833__Book_of_Commandments_61,0.9326770134025173,18
BOC_1833__Book_of_Commandments_5,BOC_1833__Book_of_Commandments_53,0.9323844061323945,19
BOC_1833__Book_of_Commandments_5,DC_1835__081__section_84,0.9321954280817175,20
BOC_1833__Book_of_Commandments_6,DC_1835__006__section_7,0.9014854315030467,1
BOC_1833__Book_of_Commandments_6,BOM_1830__Alma_33,0.8320194443527248,2
BOC_1833__Book_of_Commandments_6,BOM_1830__3_Nephi_18,0.8241642839364672,3
BOC_1833__Book_of_Commandments_6,BOM_1830__3_Nephi_12,0.820392087020706,4
BOC_1833__Book_of_Commandments_6,DC_1835__004__section_5,0.8137641274839532,5
BOC_1833__Book_of_Commandments_6,BOC_1833__Book_of_Commandments_5,0.8114328650750905,6
BOC_1833__Book_of_Commandments_6,DC_1835__023__section_25,0.8112749112049444,7
BOC_1833__Book_of_Commandments_6,BOC_1833__Book_of_Commandments_26,0.8107567056638317,8
BOC_1833__Book_of_Commandments_6,BOM_1830__Alma_39,0.8080610833447336,9
BOC_1833__Book_of_Commandments_6,KJV__Psalms_86,0.808000527477659,10
BOC_1833__Book_of_Commandments_6,BOM_1830__3_Nephi_15,0.8078111719255942,11
BOC_1833__Book_of_Commandments_6,BOC_1833__Book_of_Commandments_32,0.8058288654463017,12
BOC_1833__Book_of_Commandments_6,DC_1835__049__section_51,0.8057444079802045,13
BOC_1833__Book_of_Commandments_6,DC_1835__090__section_95,0.8038932617766186,14
BOC_1833__Book_of_Commandments_6,KJV__Psalms_30,0.7991417743314656,15
BOC_1833__Book_of_Commandments_6,BOC_1833__Book_of_Commandments_30,0.7989009999982766,16
BOC_1833__Book_of_Commandments_6,BOC_1833__Book_of_Commandments_4,0.7984940745273377,17
BOC_1833__Book_of_Commandments_6,BOC_1833__Book_of_Commandments_61,0.7979339832124633,18
BOC_1833__Book_of_Commandments_6,BOM_1830__3_Nephi_14,0.7969243153377384,19
BOC_1833__Book_of_Commandments_6,BOM_1830__2_Nephi_29,0.7955810745191454,20
BOC_1833__Book_of_Commandments_7,DC_1835__007__section_8,0.9887090093952758,1
BOC_1833__Book_of_Commandments_7,DC_1835__091__section_96,0.9063451682256347,2
BOC_1833__Book_of_Commandments_7,BOC_1833__Book_of_Commandments_57,0.9007684963323295,3
BOC_1833__Book_of_Commandments_7,BOC_1833__Book_of_Commandments_16,0.8983830623221725,4
BOC_1833__Book_of_Commandments_7,DC_1835__051__section_53,0.8952603035147402,5
BOC_1833__Book_of_Commandments_7,BOC_1833__Book_of_Commandments_28,0.8889414316396291,6
BOC_1833__Book_of_Commandments_7,DC_1835__075__sections_77-78,0.8821259950321421,7
BOC_1833__Book_of_Commandments_7,BOC_1833__Book_of_Commandments_63,0.8783360532740982,8
BOC_1833__Book_of_Commandments_7,DC_1835__079__section_82,0.8773826381289965,9
BOC_1833__Book_of_Commandments_7,BOM_1830__Jacob_6,0.8749232374244302,10
BOC_1833__Book_of_Commandments_7,BOC_1833__Book_of_Commandments_12,0.8740752913596795,11
BOC_1833__Book_of_Commandments_7,DC_1835__015__section_17,0.8728982072792844,12
BOC_1833__Book_of_Commandments_7,DC_1835__069__section_71,0.872065242913367,13
BOC_1833__Book_of_Commandments_7,BOC_1833__Book_of_Commandments_10,0.8709446503122408,14
BOC_1833__Book_of_Commandments_7,DC_1835__064__section_66,0.8709397280388929,15
BOC_1833__Book_of_Commandments_7,BOC_1833__Book_of_Commandments_8,0.8704663626607742,16
BOC_1833__Book_of_Commandments_7,DC_1835__070__section_72,0.8694841827481715,17
BOC_1833__Book_of_Commandments_7,BOC_1833__Book_of_Commandments_5,0.8691784799925939,18
BOC_1833__Book_of_Commandments_7,DC_1835__008__section_9,0.8671653607977373,19
BOC_1833__Book_of_Commandments_7,DC_1835__005__section_6,0.8636894988982148,20
BOC_1833__Book_of_Commandments_8,DC_1835__008__section_9,0.9903758139762193,1
BOC_1833__Book_of_Commandments_8,BOC_1833__Book_of_Commandments_10,0.8934138748804905,2
BOC_1833__Book_of_Commandments_8,DC_1835__079__section_82,0.8893554997269182,3
BOC_1833__Book_of_Commandments_8,DC_1835__007__section_8,0.8882173297467529,4
BOC_1833__Book_of_Commandments_8,DC_1835__047__section_49,0.8873809837918167,5
BOC_1833__Book_of_Commandments_8,DC_1835__090__section_95,0.8861294639630103,6
BOC_1833__Book_of_Commandments_8,BOC_1833__Book_of_Commandments_5,0.8836232409944506,7
BOC_1833__Book_of_Commandments_8,BOC_1833__Book_of_Commandments_32,0.8835714452148566,8
BOC_1833__Book_of_Commandments_8,DC_1835__039__section_41,0.8810068400042061,9
BOC_1833__Book_of_Commandments_8,BOC_1833__Book_of_Commandments_9,0.8767746193980285,10
BOC_1833__Book_of_Commandments_8,DC_1835__014__section_16,0.8759422979088247,11
BOC_1833__Book_of_Commandments_8,DC_1835__013__section_15,0.8758798922952138,12
BOC_1833__Book_of_Commandments_8,BOC_1833__Book_of_Commandments_16,0.8736840286046972,13
BOC_1833__Book_of_Commandments_8,BOC_1833__Book_of_Commandments_50,0.8714357212199108,14
BOC_1833__Book_of_Commandments_8,DC_1835__028__section_30,0.8706166834355081,15
BOC_1833__Book_of_Commandments_8,BOC_1833__Book_of_Commandments_7,0.8704663626607742,16
BOC_1833__Book_of_Commandments_8,BOC_1833__Book_of_Commandments_11,0.8704041212055468,17
BOC_1833__Book_of_Commandments_8,SR-34,0.8704000428840181,18
BOC_1833__Book_of_Commandments_8,DC_1835__005__section_6,0.8699493516449455,19
BOC_1833__Book_of_Commandments_8,DC_1835__059__section_61,0.8694463586406677,20
BOC_1833__Book_of_Commandments_9,DC_1835__009__section_10,0.9745701112758248,1
BOC_1833__Book_of_Commandments_9,BOM_1830__Alma_37,0.9335095417657121,2
BOC_1833__Book_of_Commandments_9,DC_1835__004__section_5,0.9326053853942798,3
BOC_1833__Book_of_Commandments_9,BOC_1833__Book_of_Commandments_10,0.931727208307275,4
BOC_1833__Book_of_Commandments_9,BOM_1830__Alma_7,0.9297686459539909,5
BOC_1833__Book_of_Commandments_9,BOC_1833__Book_of_Commandments_62,0.9292995930764357,6
BOC_1833__Book_of_Commandments_9,DC_1835__100__section_105,0.9264386274959717,7
BOC_1833__Book_of_Commandments_9,BOC_1833__Book_of_Commandments_4,0.9246607847823644,8
BOC_1833__Book_of_Commandments_9,DC_1835__105__sections_120-121-122-123-124,0.9246402448096696,9
BOC_1833__Book_of_Commandments_9,DC_1835__096__section_101,0.9240585102748515,10
BOC_1833__Book_of_Commandments_9,BOM_1830__Mosiah_29,0.9231666564253312,11
BOC_1833__Book_of_Commandments_9,DC_1835__027__section_29,0.9223033197963132,12
BOC_1833__Book_of_Commandments_9,KJV__Jeremiah_29,0.9211580419479622,13
BOC_1833__Book_of_Commandments_9,BOC_1833__Book_of_Commandments_64,0.921135245007348,14
BOC_1833__Book_of_Commandments_9,BOC_1833__Book_of_Commandments_53,0.9207891910200424,15
BOC_1833__Book_of_Commandments_9,DC_1835__093__section_98,0.9202383588761427,16
BOC_1833__Book_of_Commandments_9,BOM_1830__Alma_34,0.9199505695489643,17
BOC_1833__Book_of_Commandments_9,BOC_1833__Book_of_Commandments_15,0.9198834665494157,18
BOC_1833__Book_of_Commandments_9,BOM_1830__Mosiah_2,0.9196370210540641,19
BOC_1833__Book_of_Commandments_9,BOM_1830__Helaman_13,0.9192694534744652,20
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_12,0.9608836628183449,1
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_5,0.9479906136568028,2
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_15,0.9424338300544767,3
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_40,0.9374491409891412,4
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_9,0.931727208307275,5
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_35,0.9317108423400325,6
BOC_1833__Book_of_Commandments_10,DC_1835__004__section_5,0.9305288937124694,7
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_58,0.9283647482484529,8
BOC_1833__Book_of_Commandments_10,DC_1835__090__section_95,0.9277804344283344,9
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_41,0.9271433118133257,10
BOC_1833__Book_of_Commandments_10,DC_1835__031__section_33,0.9270957831088313,11
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_11,0.9260219006046995,12
BOC_1833__Book_of_Commandments_10,DC_1835__027__section_29,0.9253020531862968,13
BOC_1833__Book_of_Commandments_10,BOM_1830__3_Nephi_21,0.9251979861613773,14
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_53,0.9246243047097464,15
BOC_1833__Book_of_Commandments_10,DC_1835__105__sections_120-121-122-123-124,0.9241230653443284,16
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_62,0.9233206388649806,17
BOC_1833__Book_of_Commandments_10,BOM_1830__3_Nephi_27,0.9217378288019153,18
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_48,0.9205581721809442,19
BOC_1833__Book_of_Commandments_10,BOC_1833__Book_of_Commandments_29,0.9199951817622237,20
BOC_1833__Book_of_Commandments_11,DC_1835__011__section_12,0.9571340831050412,1
BOC_1833__Book_of_Commandments_11,BOC_1833__Book_of_Commandments_10,0.9260219006046995,2
BOC_1833__Book_of_Commandments_11,BOC_1833__Book_of_Commandments_12,0.9219501207019525,3
BOC_1833__Book_of_Commandments_11,DC_1835__047__section_49,0.9114848835930541,4
BOC_1833__Book_of_Commandments_11,BOC_1833__Book_of_Commandments_53,0.9091188176755662,5
BOC_1833__Book_of_Commandments_11,BOC_1833__Book_of_Commandments_15,0.9076761768024696,6
BOC_1833__Book_of_Commandments_11,BOC_1833__Book_of_Commandments_35,0.9010427159564883,7
BOC_1833__Book_of_Commandments_11,BOC_1833__Book_of_Commandments_38,0.9005642253579922,8
BOC_1833__Book_of_Commandments_11,DC_1835__034__section_36,0.9005561846041572,9
BOC_1833__Book_of_Commandments_11,DC_1835__100__section_105,0.8991634572823969,10
BOC_1833__Book_of_Commandments_11,BOM_1830__Alma_54,0.8986403793343247,11
BOC_1833__Book_of_Commandments_11,BOC_1833__Book_of_Commandments_41,0.8971969315210637,12
BOC_1833__Book_of_Commandments_11,BOC_1833__Book_of_Commandments_9,0.8969736995837848,13
BOC_1833__Book_of_Commandments_11,DC_1835__075__sections_77-78,0.8961215552670715,14
BOC_1833__Book_of_Commandments_11,DC_1835__031__section_33,0.8960533692435521,15
BOC_1833__Book_of_Commandments_11,BOC_1833__Book_of_Commandments_5,0.8949928739064594,16
BOC_1833__Book_of_Commandments_11,BOM_1830__Helaman_14,0.8942553767531026,17
BOC_1833__Book_of_Commandments_11,DC_1835__079__section_82,0.89319429848652,18
BOC_1833__Book_of_Commandments_11,KJV__Jeremiah_7,0.8890216684066581,19
BOC_1833__Book_of_Commandments_11,BOC_1833__Book_of_Commandments_58,0.8886628044653911,20
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_10,0.9608836628183449,1
BOC_1833__Book_of_Commandments_12,DC_1835__012__sections_13-14,0.9351275672423529,2
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_40,0.9245959081771459,3
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_57,0.9231979491726345,4
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_35,0.9228289413161385,5
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_11,0.9219501207019525,6
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_38,0.9195780451062765,7
BOC_1833__Book_of_Commandments_12,DC_1835__031__section_33,0.9195563434418256,8
BOC_1833__Book_of_Commandments_12,DC_1835__034__section_36,0.9195354036597491,9
BOC_1833__Book_of_Commandments_12,DC_1835__075__sections_77-78,0.9180836638105863,10
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_5,0.9158789875517247,11
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_15,0.9154333743318936,12
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_58,0.9120649005042265,13
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_36,0.9078114806272323,14
BOC_1833__Book_of_Commandments_12,DC_1835__004__section_5,0.9071683155482185,15
BOC_1833__Book_of_Commandments_12,DC_1835__019__section_21,0.9069601846830981,16
BOC_1833__Book_of_Commandments_12,BOC_1833__Book_of_Commandments_52,0.906205769586533,17
BOC_1833__Book_of_Commandments_12,DC_1835__054__section_56,0.9060963692329405,18
BOC_1833__Book_of_Commandments_12,KJV__Jeremiah_42,0.9059050363008427,19
BOC_1833__Book_of_Commandments_12,DC_1835__032__section_34,0.9057586499068024,20
BOC_1833__Book_of_Commandments_13,BOC_1833__Book_of_Commandments_14,0.9999991127669283,1
BOC_1833__Book_of_Commandments_13,DC_1835__014__section_16,0.9573168144815023,2
BOC_1833__Book_of_Commandments_13,DC_1835__013__section_15,0.9571962971251305,3
BOC_1833__Book_of_Commandments_13,DC_1835__075__sections_77-78,0.8993088907207841,4
BOC_1833__Book_of_Commandments_13,DC_1835__079__section_82,0.8931733880976693,5
BOC_1833__Book_of_Commandments_13,DC_1835__101__section_106,0.8866910201936665,6
BOC_1833__Book_of_Commandments_13,BOC_1833__Book_of_Commandments_22,0.8798878874031902,7
BOC_1833__Book_of_Commandments_13,DC_1835__025__section_27,0.8786834674975409,8
BOC_1833__Book_of_Commandments_13,DC_1835__019__section_21,0.8773724777253523,9
BOC_1833__Book_of_Commandments_13,BOC_1833__Book_of_Commandments_36,0.8757185752908692,10
BOC_1833__Book_of_Commandments_13,DC_1835__090__section_95,0.8750770833268471,11
BOC_1833__Book_of_Commandments_13,BOC_1833__Book_of_Commandments_35,0.8712691514810248,12
BOC_1833__Book_of_Commandments_13,BOC_1833__Book_of_Commandments_10,0.8710002299526591,13
BOC_1833__Book_of_Commandments_13,DC_1835__007__section_8,0.8680690897150537,14
BOC_1833__Book_of_Commandments_13,BOC_1833__Book_of_Commandments_57,0.8676145972530687,15
BOC_1833__Book_of_Commandments_13,BOM_1830__Alma_54,0.8668803263121654,16
BOC_1833__Book_of_Commandments_13,DC_1835__100__section_105,0.8665452023337017,17
BOC_1833__Book_of_Commandments_13,DC_1835__084__section_89,0.8662118770189116,18
BOC_1833__Book_of_Commandments_13,BOC_1833__Book_of_Commandments_40,0.8658985065879451,19
BOC_1833__Book_of_Commandments_13,BOC_1833__Book_of_Commandments_49,0.8656739337370403,20
BOC_1833__Book_of_Commandments_14,BOC_1833__Book_of_Commandments_13,0.9999991127669283,1
BOC_1833__Book_of_Commandments_14,DC_1835__014__section_16,0.9572650568695024,2
BOC_1833__Book_of_Commandments_14,DC_1835__013__section_15,0.9571432158096957,3
BOC_1833__Book_of_Commandments_14,DC_1835__075__sections_77-78,0.8993460087377303,4
BOC_1833__Book_of_Commandments_14,DC_1835__079__section_82,0.8931467997920765,5
BOC_1833__Book_of_Commandments_14,DC_1835__101__section_106,0.8866980340567436,6
BOC_1833__Book_of_Commandments_14,BOC_1833__Book_of_Commandments_22,0.8799722109163749,7
BOC_1833__Book_of_Commandments_14,DC_1835__025__section_27,0.8788873176500063,8
BOC_1833__Book_of_Commandments_14,DC_1835__019__section_21,0.8774586183871478,9
BOC_1833__Book_of_Commandments_14,BOC_1833__Book_of_Commandments_36,0.8757984686241078,10
BOC_1833__Book_of_Commandments_14,DC_1835__090__section_95,0.8750761200041104,11
BOC_1833__Book_of_Commandments_14,BOC_1833__Book_of_Commandments_35,0.8713826731283997,12
BOC_1833__Book_of_Commandments_14,BOC_1833__Book_of_Commandments_10,0.8710241055688811,13
BOC_1833__Book_of_Commandments_14,DC_1835__007__section_8,0.8680230817331699,14
BOC_1833__Book_of_Commandments_14,BOC_1833__Book_of_Commandments_57,0.867622942397607,15
BOC_1833__Book_of_Commandments_14,BOM_1830__Alma_54,0.8669090633210064,16
BOC_1833__Book_of_Commandments_14,DC_1835__100__section_105,0.8665520082453577,17
BOC_1833__Book_of_Commandments_14,DC_1835__084__section_89,0.8662124644688388,18
BOC_1833__Book_of_Commandments_14,BOC_1833__Book_of_Commandments_40,0.8659442800763318,19
BOC_1833__Book_of_Commandments_14,BOC_1833__Book_of_Commandments_49,0.8657559605416236,20
BOC_1833__Book_of_Commandments_15,DC_1835__016__section_18,0.985074350566233,1
BOC_1833__Book_of_Commandments_15,DC_1835__017__section_19,0.985074350566233,2
BOC_1833__Book_of_Commandments_15,BOC_1833__Book_of_Commandments_53,0.9583007919766207,3
BOC_1833__Book_of_Commandments_15,DC_1835__075__sections_77-78,0.9463318152549179,4
BOC_1833__Book_of_Commandments_15,BOC_1833__Book_of_Commandments_58,0.9426784792924603,5
BOC_1833__Book_of_Commandments_15,BOC_1833__Book_of_Commandments_10,0.9424338300544767,6
BOC_1833__Book_of_Commandments_15,BOC_1833__Book_of_Commandments_62,0.9410529830324537,7
BOC_1833__Book_of_Commandments_15,BOC_1833__Book_of_Commandments_5,0.9379228047693199,8
BOC_1833__Book_of_Commandments_15,BOC_1833__Book_of_Commandments_64,0.9353627663775802,9
BOC_1833__Book_of_Commandments_15,DC_1835__004__section_5,0.9337528564660378,10
BOC_1833__Book_of_Commandments_15,BOC_1833__Book_of_Commandments_40,0.93084339112125,11
BOC_1833__Book_of_Commandments_15,DC_1835__099__section_104,0.9304686519517992,12
BOC_1833__Book_of_Commandments_15,DC_1835__100__section_105,0.9283045119367611,13
BOC_1833__Book_of_Commandments_15,DC_1835__090__section_95,0.9268758019019355,14
BOC_1833__Book_of_Commandments_15,DC_1835__054__section_56,0.9261438617678405,15
BOC_1833__Book_of_Commandments_15,DC_1835__027__section_29,0.9253670040866765,16
BOC_1833__Book_of_Commandments_15,BOM_1830__3_Nephi_27,0.9248199432025064,17
BOC_1833__Book_of_Commandments_15,DC_1835__059__section_61,0.9243733862037647,18
BOC_1833__Book_of_Commandments_15,DC_1835__036__section_38,0.9243017073702666,19
BOC_1833__Book_of_Commandments_15,BOM_1830__Jacob_2,0.9239579189543676,20
BOC_1833__Book_of_Commandments_16,DC_1835__079__section_82,0.9382345669116603,1
BOC_1833__Book_of_Commandments_16,BOC_1833__Book_of_Commandments_5,0.9345500890166005,2
BOC_1833__Book_of_Commandments_16,BOC_1833__Book_of_Commandments_61,0.9332956403706056,3
BOC_1833__Book_of_Commandments_16,DC_1835__036__section_38,0.9299518456043236,4
BOC_1833__Book_of_Commandments_16,DC_1835__058__section_60,0.9288465970577343,5
BOC_1833__Book_of_Commandments_16,DC_1835__054__section_56,0.925358533828408,6
BOC_1833__Book_of_Commandments_16,BOC_1833__Book_of_Commandments_41,0.9251890255302181,7
BOC_1833__Book_of_Commandments_16,DC_1835__088__section_93,0.9251632015621498,8
BOC_1833__Book_of_Commandments_16,DC_1835__098__section_103,0.924874594704453,9
BOC_1833__Book_of_Commandments_16,BOM_1830__Mosiah_13,0.924718554539721,10
